"Station Name","QUEBEC INTL A"
"Province","QUEBEC"
"Latitude","46.79"
"Longitude","-71.39"
"Elevation","74.40"
"Climate Identifier","7016293"
"WMO Identifier",""
"TC Identifier","YQB"
"All times are specified in Local Standard Time (LST). Add 1 hour to adjust for Daylight Saving Time where and when it is observed."

"Legend"
"E","Estimated"
"M","Missing"
"NA","Not Available"

"Date/Time","Year","Month","Day","Time","Temp (°C)","Temp Flag","Dew Point Temp (°C)","Dew Point Temp Flag","Rel Hum (%)","Rel Hum Flag","Wind Dir (10s deg)","Wind Dir Flag","Wind Spd (km/h)","Wind Spd Flag","Visibility (km)","Visibility Flag","Stn Press (kPa)","Stn Press Flag","Hmdx","Hmdx Flag","Wind Chill","Wind Chill Flag","Weather"
"2016-02-01 00:00","2016","02","01","00:00","0.6","","-0.7","","91","","4","","5","","12.9","","99.33","","","","","","Rain"
"2016-02-01 01:00","2016","02","01","01:00","0.6","","-0.3","","94","","4","","6","","11.3","","99.16","","","","","","Rain"
"2016-02-01 02:00","2016","02","01","02:00","0.6","","-0.3","","94","","4","","7","","8.1","","99.00","","","","","","Rain,Fog"
"2016-02-01 03:00","2016","02","01","03:00","0.6","","0.0","","96","","5","","8","","6.4","","98.82","","","","","","Rain,Fog"
"2016-02-01 04:00","2016","02","01","04:00","0.9","","0.5","","97","","6","","11","","1.6","","98.66","","","","","","Rain,Fog"
"2016-02-01 05:00","2016","02","01","05:00","0.9","","0.5","","97","","2","","7","","1.6","","98.51","","","","","","Rain,Fog"
"2016-02-01 06:00","2016","02","01","06:00","1.0","","0.6","","97","","2","","5","","8.1","","98.46","","","","","","Rain,Fog"
"2016-02-01 07:00","2016","02","01","07:00","1.3","","0.9","","97","","13","","3","","4.8","","98.45","","","","","","Fog"
"2016-02-01 08:00","2016","02","01","08:00","2.8","","2.5","","98","","23","","8","","1.2","","98.41","","","","","","Rain Showers,Fog"
"2016-02-01 09:00","2016","02","01","09:00","3.2","","2.9","","98","","23","","16","","6.4","","98.39","","","","","","Rain Showers,Fog"
"2016-02-01 10:00","2016","02","01","10:00","5.4","","3.7","","89","","23","","48","","24.1","","98.36","","","","","","Rain Showers"
"2016-02-01 11:00","2016","02","01","11:00","4.2","","3.0","","92","","26","","39","","12.9","","98.59","","","","","","Rain Showers"
"2016-02-01 12:00","2016","02","01","12:00","3.3","","-0.9","","74","","27","","38","","48.3","","98.98","","","","","","NA"
"2016-02-01 13:00","2016","02","01","13:00","2.7","","-2.4","","69","","27","","35","","48.3","","99.30","","","","","","Mostly Cloudy"
"2016-02-01 14:00","2016","02","01","14:00","1.9","","-3.4","","68","","27","","28","","48.3","","99.52","","","","","","NA"
"2016-02-01 15:00","2016","02","01","15:00","1.3","","-5.4","","61","","28","","28","","48.3","","99.75","","","","","","NA"
"2016-02-01 16:00","2016","02","01","16:00","0.8","","-6.3","","59","","28","","27","","48.3","","99.92","","","","","","Mostly Cloudy"
"2016-02-01 17:00","2016","02","01","17:00","-0.4","","-7.5","","59","","28","","28","","48.3","","100.13","","","","-7","","NA"
"2016-02-01 18:00","2016","02","01","18:00","-1.5","","-8.7","","58","","31","","27","","24.1","","100.25","","","","-8","","NA"
"2016-02-01 19:00","2016","02","01","19:00","-2.6","","-9.6","","59","","28","","15","","24.1","","100.46","","","","-8","","Mostly Cloudy"
"2016-02-01 20:00","2016","02","01","20:00","-3.5","","-9.8","","62","","32","","15","","24.1","","100.52","","","","-9","","NA"
"2016-02-01 21:00","2016","02","01","21:00","-4.4","","-10.6","","62","","30","","22","","24.1","","100.58","","","","-11","","NA"
"2016-02-01 22:00","2016","02","01","22:00","-5.4","","-11.6","","62","","29","","15","","24.1","","100.63","","","","-11","","Clear"
"2016-02-01 23:00","2016","02","01","23:00","-6.2","","-12.0","","64","","28","","18","","24.1","","100.70","","","","-13","","NA"
"2016-02-02 00:00","2016","02","02","00:00","-7.7","","-12.3","","70","","30","","10","","24.1","","100.82","","","","-13","","NA"
"2016-02-02 01:00","2016","02","02","01:00","-8.6","","-12.6","","73","","27","","14","","24.1","","100.92","","","","-15","","Clear"
"2016-02-02 02:00","2016","02","02","02:00","-9.4","","-13.4","","73","","27","","12","","24.1","","101.03","","","","-15","","NA"
"2016-02-02 03:00","2016","02","02","03:00","-10.2","","-14.3","","72","","28","","10","","24.1","","101.13","","","","-15","","NA"
"2016-02-02 04:00","2016","02","02","04:00","-10.6","","-15.4","","68","","31","","13","","24.1","","101.20","","","","-17","","Clear"
"2016-02-02 05:00","2016","02","02","05:00","-11.1","","-16.3","","66","","31","","14","","24.1","","101.32","","","","-18","","NA"
"2016-02-02 06:00","2016","02","02","06:00","-11.6","","-16.9","","65","","28","","9","","24.1","","101.46","","","","-17","","NA"
"2016-02-02 07:00","2016","02","02","07:00","-11.8","","-16.9","","66","","29","","13","","32.2","","101.60","","","","-18","","Mainly Clear"
"2016-02-02 08:00","2016","02","02","08:00","-11.8","","-16.8","","67","","26","","9","","32.2","","101.72","","","","-17","","NA"
"2016-02-02 09:00","2016","02","02","09:00","-10.8","","-16.6","","63","","26","","8","","32.2","","101.83","","","","-15","","NA"
"2016-02-02 10:00","2016","02","02","10:00","-9.6","","-16.8","","56","","29","","14","","32.2","","101.90","","","","-16","","Mostly Cloudy"
"2016-02-02 11:00","2016","02","02","11:00","-9.0","","-16.5","","55","","26","","13","","32.2","","101.92","","","","-15","","NA"
"2016-02-02 12:00","2016","02","02","12:00","-8.1","","-15.2","","57","","25","","16","","32.2","","101.92","","","","-15","","NA"
"2016-02-02 13:00","2016","02","02","13:00","-7.4","","-14.3","","58","","23","","20","","48.3","","101.95","","","","-15","","Mainly Clear"
"2016-02-02 14:00","2016","02","02","14:00","-7.4","","-14.3","","58","","23","","26","","56.3","","101.93","","","","-16","","NA"
"2016-02-02 15:00","2016","02","02","15:00","-6.8","","-13.8","","58","","21","","24","","56.3","","101.90","","","","-14","","NA"
"2016-02-02 16:00","2016","02","02","16:00","-7.0","","-13.9","","58","","23","","23","","56.3","","101.93","","","","-15","","Clear"
"2016-02-02 17:00","2016","02","02","17:00","-7.9","","-13.8","","63","","23","","17","","56.3","","102.05","","","","-15","","NA"
"2016-02-02 18:00","2016","02","02","18:00","-9.3","","-14.2","","68","","24","","10","","24.1","","102.12","","","","-14","","NA"
"2016-02-02 19:00","2016","02","02","19:00","-9.3","","-14.5","","66","","24","","10","","24.1","","102.17","","","","-14","","Clear"
"2016-02-02 20:00","2016","02","02","20:00","-9.2","","-15.0","","63","","31","","8","","24.1","","102.19","","","","-14","","NA"
"2016-02-02 21:00","2016","02","02","21:00","-9.9","","-14.9","","67","","35","","4","","24.1","","102.15","","","","-12","","NA"
"2016-02-02 22:00","2016","02","02","22:00","-10.2","","-15.0","","68","","2","","8","","24.1","","102.18","","","","-15","","Mainly Clear"
"2016-02-02 23:00","2016","02","02","23:00","-11.6","","-15.4","","74","","36","","8","","24.1","","102.13","","","","-16","","NA"
"2016-02-03 00:00","2016","02","03","00:00","-11.9","","-15.5","","75","","2","","7","","24.1","","102.16","","","","-16","","NA"
"2016-02-03 01:00","2016","02","03","01:00","-12.0","","-15.6","","75","","1","","7","","24.1","","102.07","","","","-16","","Cloudy"
"2016-02-03 02:00","2016","02","03","02:00","-11.8","","-15.6","","74","","2","","9","","24.1","","102.04","","","","-17","","NA"
"2016-02-03 03:00","2016","02","03","03:00","-10.8","","-14.7","","73","","4","","9","","24.1","","102.04","","","","-16","","NA"
"2016-02-03 04:00","2016","02","03","04:00","-9.3","","-13.8","","70","","6","","12","","24.1","","102.00","","","","-15","","Cloudy"
"2016-02-03 05:00","2016","02","03","05:00","-8.2","","-11.6","","77","","6","","25","","8.1","","101.80","","","","-16","","Snow"
"2016-02-03 06:00","2016","02","03","06:00","-8.1","","-10.3","","84","","7","","20","","1.2","","101.66","","","","-15","","Snow,Blowing Snow"
"2016-02-03 07:00","2016","02","03","07:00","-8.1","","-10.0","","86","","7","","28","","1.2","","101.64","","","","-17","","Snow,Blowing Snow"
"2016-02-03 08:00","2016","02","03","08:00","-7.9","","-9.7","","87","","7","","32","","1.2","","101.49","","","","-17","","Snow,Blowing Snow"
"2016-02-03 09:00","2016","02","03","09:00","-7.5","","-9.3","","87","","7","","26","","1.2","","101.35","","","","-16","","Snow,Blowing Snow"
"2016-02-03 10:00","2016","02","03","10:00","-7.7","","-9.5","","87","","7","","30","","0.6","","101.22","","","","-17","","Moderate Snow,Blowing Snow"
"2016-02-03 11:00","2016","02","03","11:00","-7.1","","-8.9","","87","","7","","30","","1.6","","101.05","","","","-16","","Snow,Blowing Snow"
"2016-02-03 12:00","2016","02","03","12:00","-6.7","","-8.7","","86","","7","","31","","2.0","","100.84","","","","-15","","Snow,Ice Pellets,Blowing Snow"
"2016-02-03 13:00","2016","02","03","13:00","-6.7","","-8.5","","87","","5","","33","","1.2","","100.56","","","","-16","","Snow,Ice Pellets,Blowing Snow"
"2016-02-03 14:00","2016","02","03","14:00","-5.9","","-7.6","","88","","7","","34","","3.2","","100.41","","","","-15","","Freezing Rain,Ice Pellets,Blowing Snow"
"2016-02-03 15:00","2016","02","03","15:00","-5.3","","-6.8","","89","","7","","33","","2.8","","100.25","","","","-14","","Freezing Rain,Ice Pellets,Fog"
"2016-02-03 16:00","2016","02","03","16:00","-5.0","","-6.4","","90","","7","","34","","1.6","","100.13","","","","-13","","Freezing Rain,Moderate Ice Pellets,Fog,Blowing Snow"
"2016-02-03 17:00","2016","02","03","17:00","-4.0","","-5.3","","91","","6","","30","","6.4","","100.01","","","","-12","","Freezing Rain,Ice Pellets,Fog"
"2016-02-03 18:00","2016","02","03","18:00","-3.5","","-4.6","","92","","8","","18","","8.1","","99.98","","","","-9","","Freezing Drizzle,Fog"
"2016-02-03 19:00","2016","02","03","19:00","-3.0","","-4.0","","93","","7","","23","","4.8","","99.85","","","","-9","","Freezing Drizzle,Fog"
"2016-02-03 20:00","2016","02","03","20:00","-2.0","","-2.7","","95","","6","","14","","4.0","","99.78","","","","-7","","Freezing Drizzle,Fog"
"2016-02-03 21:00","2016","02","03","21:00","-1.7","","-2.5","","94","","6","","19","","6.4","","99.71","","","","-7","","Freezing Drizzle,Fog"
"2016-02-03 22:00","2016","02","03","22:00","-2.1","","-2.8","","95","","6","","13","","6.4","","99.65","","","","-7","","Fog"
"2016-02-03 23:00","2016","02","03","23:00","-2.2","","-2.9","","95","","6","","14","","6.4","","99.57","","","","-7","","Fog"
"2016-02-04 00:00","2016","02","04","00:00","-1.7","","-2.4","","95","","8","","10","","6.4","","99.57","","","","-5","","Freezing Rain,Fog"
"2016-02-04 01:00","2016","02","04","01:00","-1.8","","-2.5","","95","","5","","10","","6.4","","99.58","","","","-5","","Fog"
"2016-02-04 02:00","2016","02","04","02:00","-1.8","","-2.5","","95","","5","","8","","6.4","","99.65","","","","-5","","Freezing Drizzle,Fog"
"2016-02-04 03:00","2016","02","04","03:00","-1.7","","-2.5","","94","","4","","8","","8.1","","99.68","","","","-5","","NA"
"2016-02-04 04:00","2016","02","04","04:00","-1.4","","-2.2","","94","","33","","3","","8.1","","99.77","","","","-2","","Fog"
"2016-02-04 05:00","2016","02","04","05:00","0.7","","0.1","","96","","25","","18","","1.2","","99.91","","","","","","Fog"
"2016-02-04 06:00","2016","02","04","06:00","0.7","","0.1","","96","","22","","21","","6.4","","99.98","","","","","","Fog"
"2016-02-04 07:00","2016","02","04","07:00","0.2","","-0.4","","96","","27","","14","","9.7","","100.01","","","","","","Mainly Clear"
"2016-02-04 08:00","2016","02","04","08:00","0.1","","-0.5","","96","","23","","14","","4.8","","100.09","","","","","","Fog"
"2016-02-04 09:00","2016","02","04","09:00","0.9","","-0.1","","93","","22","","15","","8.1","","100.17","","","","","","NA"
"2016-02-04 10:00","2016","02","04","10:00","1.7","","0.1","","89","","24","","10","","12.9","","100.21","","","","","","Mostly Cloudy"
"2016-02-04 11:00","2016","02","04","11:00","2.4","","0.6","","88","","23","","20","","19.3","","100.23","","","","","","NA"
"2016-02-04 12:00","2016","02","04","12:00","3.3","","0.4","","81","","25","","27","","24.1","","100.26","","","","","","NA"
"2016-02-04 13:00","2016","02","04","13:00","2.5","","-0.1","","83","","26","","34","","16.1","","100.30","","","","","","Rain Showers"
"2016-02-04 14:00","2016","02","04","14:00","2.8","","0.5","","85","","24","","25","","19.3","","100.32","","","","","","NA"
"2016-02-04 15:00","2016","02","04","15:00","2.1","","-0.5","","83","","25","","21","","16.1","","100.42","","","","","","NA"
"2016-02-04 16:00","2016","02","04","16:00","1.4","","-1.2","","83","","24","","19","","48.3","","100.53","","","","","","Mostly Cloudy"
"2016-02-04 17:00","2016","02","04","17:00","1.5","","-1.6","","80","","25","","13","","48.3","","100.66","","","","","","NA"
"2016-02-04 18:00","2016","02","04","18:00","1.3","","-3.0","","73","","24","","15","","24.1","","100.76","","","","","","NA"
"2016-02-04 19:00","2016","02","04","19:00","1.3","","-4.8","","64","","30","","15","","24.1","","100.89","","","","","","Mostly Cloudy"
"2016-02-04 20:00","2016","02","04","20:00","0.7","","-5.4","","64","","28","","9","","24.1","","100.93","","","","","","NA"
"2016-02-04 21:00","2016","02","04","21:00","-0.2","","-6.2","","64","","29","","9","","24.1","","100.95","","","","-3","","NA"
"2016-02-04 22:00","2016","02","04","22:00","-1.3","","-7.1","","65","","28","","9","","24.1","","100.99","","","","-5","","Mostly Cloudy"
"2016-02-04 23:00","2016","02","04","23:00","-2.0","","-7.9","","64","","26","","13","","24.1","","101.08","","","","-6","","NA"
"2016-02-05 00:00","2016","02","05","00:00","-3.2","","-8.3","","68","","33","","9","","24.1","","101.11","","","","-7","","NA"
"2016-02-05 01:00","2016","02","05","01:00","-4.4","","-8.9","","71","","26","","5","","24.1","","101.09","","","","-7","","Mostly Cloudy"
"2016-02-05 02:00","2016","02","05","02:00","-5.6","","-8.9","","78","","30","","4","","22.5","","101.13","","","","-7","","NA"
"2016-02-05 03:00","2016","02","05","03:00","-6.4","","-9.3","","80","","22","","5","","24.1","","101.19","","","","-9","","NA"
"2016-02-05 04:00","2016","02","05","04:00","-6.9","","-9.6","","81","","23","","7","","24.1","","101.14","","","","-10","","Mainly Clear"
"2016-02-05 05:00","2016","02","05","05:00","-7.1","","-10.0","","80","","22","","10","","24.1","","101.17","","","","-12","","NA"
"2016-02-05 06:00","2016","02","05","06:00","-7.7","","-10.4","","81","","21","","7","","24.1","","101.22","","","","-11","","NA"
"2016-02-05 07:00","2016","02","05","07:00","-8.1","","-11.0","","80","","23","","10","","32.2","","101.34","","","","-13","","Cloudy"
"2016-02-05 08:00","2016","02","05","08:00","-8.1","","-11.0","","80","","23","","15","","24.1","","101.35","","","","-14","","NA"
"2016-02-05 09:00","2016","02","05","09:00","-8.3","","-11.3","","79","","27","","6","","24.1","","101.29","","","","-12","","NA"
"2016-02-05 10:00","2016","02","05","10:00","-7.9","","-11.1","","78","","22","","5","","24.1","","101.29","","","","-11","","Cloudy"
"2016-02-05 11:00","2016","02","05","11:00","-7.8","","-11.3","","76","","24","","4","","9.7","","101.18","","","","-10","","Fog"
"2016-02-05 12:00","2016","02","05","12:00","-7.6","","-11.0","","77","","20","","13","","9.7","","101.26","","","","-13","","Fog"
"2016-02-05 13:00","2016","02","05","13:00","-7.6","","-10.8","","78","","23","","14","","9.7","","101.24","","","","-14","","Fog"
"2016-02-05 14:00","2016","02","05","14:00","-7.0","","-10.2","","78","","23","","9","","16.1","","101.08","","","","-11","","Snow Showers"
"2016-02-05 15:00","2016","02","05","15:00","-6.2","","-9.9","","75","","19","","11","","24.1","","101.13","","","","-11","","NA"
"2016-02-05 16:00","2016","02","05","16:00","-5.9","","-10.0","","73","","24","","12","","48.3","","101.11","","","","-11","","Mostly Cloudy"
"2016-02-05 17:00","2016","02","05","17:00","-6.3","","-10.2","","74","","25","","5","","24.1","","101.09","","","","-9","","NA"
"2016-02-05 18:00","2016","02","05","18:00","-6.7","","-13.7","","58","","30","","11","","24.1","","101.19","","","","-12","","NA"
"2016-02-05 19:00","2016","02","05","19:00","-7.5","","-14.2","","59","","30","","14","","24.1","","101.25","","","","-13","","Clear"
"2016-02-05 20:00","2016","02","05","20:00","-8.6","","-14.8","","61","","29","","10","","24.1","","101.26","","","","-14","","NA"
"2016-02-05 21:00","2016","02","05","21:00","-9.1","","-15.7","","59","","28","","5","","24.1","","101.26","","","","-12","","NA"
"2016-02-05 22:00","2016","02","05","22:00","-11.0","","-15.6","","69","","20","","9","","24.1","","101.26","","","","-16","","Clear"
"2016-02-05 23:00","2016","02","05","23:00","-12.6","","-16.2","","75","","24","","6","","24.1","","101.29","","","","-17","","NA"
"2016-02-06 00:00","2016","02","06","00:00","-12.1","","-15.7","","75","","25","","10","","24.1","","101.28","","","","-18","","NA"
"2016-02-06 01:00","2016","02","06","01:00","-12.2","","-16.1","","73","","29","","3","","24.1","","101.24","","","","-14","","Clear"
"2016-02-06 02:00","2016","02","06","02:00","-13.8","","-17.0","","77","","32","","3","","24.1","","101.29","","","","-16","","NA"
"2016-02-06 03:00","2016","02","06","03:00","-13.1","","-16.2","","78","","4","","3","","24.1","","101.26","","","","-15","","NA"
"2016-02-06 04:00","2016","02","06","04:00","-11.9","","-14.8","","79","","35","","3","","16.1","","101.25","","","","-14","","Snow Showers"
"2016-02-06 05:00","2016","02","06","05:00","-11.6","","-14.2","","81","","20","","6","","12.9","","101.24","","","","-15","","Snow Showers"
"2016-02-06 06:00","2016","02","06","06:00","-12.2","","-14.8","","81","","27","","7","","32.2","","101.25","","","","-17","","NA"
"2016-02-06 07:00","2016","02","06","07:00","-12.0","","-14.3","","83","","24","","12","","40.2","","101.29","","","","-18","","Mostly Cloudy"
"2016-02-06 08:00","2016","02","06","08:00","-10.7","","-13.5","","80","","23","","14","","40.2","","101.33","","","","-17","","NA"
"2016-02-06 09:00","2016","02","06","09:00","-8.4","","-12.4","","73","","25","","12","","32.2","","101.33","","","","-14","","NA"
"2016-02-06 10:00","2016","02","06","10:00","-7.5","","-12.3","","69","","25","","16","","40.2","","101.32","","","","-14","","Mostly Cloudy"
"2016-02-06 11:00","2016","02","06","11:00","-6.2","","-12.0","","64","","23","","17","","48.3","","101.27","","","","-12","","NA"
"2016-02-06 12:00","2016","02","06","12:00","-5.7","","-11.5","","64","","22","","19","","48.3","","101.17","","","","-12","","NA"
"2016-02-06 13:00","2016","02","06","13:00","-5.4","","-11.0","","65","","25","","15","","48.3","","101.09","","","","-11","","Mostly Cloudy"
"2016-02-06 14:00","2016","02","06","14:00","-4.9","","-10.1","","67","","24","","14","","9.7","","101.01","","","","-10","","Snow Showers"
"2016-02-06 15:00","2016","02","06","15:00","-5.0","","-8.4","","77","","27","","9","","8.1","","100.96","","","","-9","","Snow Showers"
"2016-02-06 16:00","2016","02","06","16:00","-5.2","","-8.1","","80","","28","","5","","2.4","","100.91","","","","-7","","Snow Showers"
"2016-02-06 17:00","2016","02","06","17:00","-5.4","","-7.4","","86","","35","","4","","6.4","","100.88","","","","-7","","Snow Showers"
"2016-02-06 18:00","2016","02","06","18:00","-5.2","","-7.0","","87","","16","","5","","6.4","","100.82","","","","-7","","Snow Showers"
"2016-02-06 19:00","2016","02","06","19:00","-5.4","","-6.8","","90","","31","","5","","4.8","","100.79","","","","-8","","Snow Showers"
"2016-02-06 20:00","2016","02","06","20:00","-5.2","","-6.4","","91","","36","","1","","6.4","","100.72","","","","-6","","Snow Showers"
"2016-02-06 21:00","2016","02","06","21:00","-4.9","","-6.0","","92","","17","","4","","3.2","","100.64","","","","-7","","Snow Showers"
"2016-02-06 22:00","2016","02","06","22:00","-4.3","","-5.3","","93","","26","","5","","4.8","","100.54","","","","-6","","Snow Showers"
"2016-02-06 23:00","2016","02","06","23:00","-0.5","","-3.4","","81","","22","","30","","9.7","","100.45","","","","-7","","Snow Showers"
"2016-02-07 00:00","2016","02","07","00:00","-0.3","","-3.7","","78","","23","","34","","12.9","","100.38","","","","-7","","Snow Showers,Blowing Snow"
"2016-02-07 01:00","2016","02","07","01:00","-0.8","","-4.0","","79","","24","","37","","16.1","","100.31","","","","-8","","Snow Showers,Blowing Snow"
"2016-02-07 02:00","2016","02","07","02:00","-0.4","","-4.0","","77","","23","","46","","24.1","","100.30","","","","-8","","Snow Showers,Blowing Snow"
"2016-02-07 03:00","2016","02","07","03:00","-3.5","","-8.4","","69","","29","","27","","12.9","","100.45","","","","-11","","Snow Showers,Blowing Snow"
"2016-02-07 04:00","2016","02","07","04:00","-4.8","","-11.6","","59","","27","","29","","24.1","","100.56","","","","-13","","Cloudy"
"2016-02-07 05:00","2016","02","07","05:00","-6.4","","-14.3","","54","","28","","37","","24.1","","100.73","","","","-16","","NA"
"2016-02-07 06:00","2016","02","07","06:00","-8.4","","-14.9","","60","","26","","26","","24.1","","100.88","","","","-17","","NA"
"2016-02-07 07:00","2016","02","07","07:00","-9.3","","-17.0","","54","","30","","23","","48.3","","101.08","","","","-18","","Mainly Clear"
"2016-02-07 08:00","2016","02","07","08:00","-11.6","","-22.7","","40","","30","","22","","48.3","","101.30","","","","-20","","NA"
"2016-02-07 09:00","2016","02","07","09:00","-12.7","","-23.7","","40","","30","","16","","48.3","","101.41","","","","-20","","NA"
"2016-02-07 10:00","2016","02","07","10:00","-12.2","","-23.0","","41","","30","","13","","48.3","","101.43","","","","-19","","Mainly Clear"
"2016-02-07 11:00","2016","02","07","11:00","-11.2","","-23.2","","37","","32","","7","","48.3","","101.48","","","","-15","","NA"
"2016-02-07 12:00","2016","02","07","12:00","-10.8","","-23.8","","34","","36","","2","","48.3","","101.42","","","","-12","","NA"
"2016-02-07 13:00","2016","02","07","13:00","-9.7","","-22.8","","34","","22","","7","","48.3","","101.41","","","","-14","","Clear"
"2016-02-07 14:00","2016","02","07","14:00","-9.2","","-20.5","","40","","20","","16","","48.3","","101.44","","","","-16","","NA"
"2016-02-07 15:00","2016","02","07","15:00","-8.8","","-21.4","","36","","20","","12","","48.3","","101.58","","","","-14","","NA"
"2016-02-07 16:00","2016","02","07","16:00","-9.0","","-20.9","","38","","23","","9","","48.3","","101.64","","","","-14","","Clear"
"2016-02-07 17:00","2016","02","07","17:00","-10.3","","-20.9","","42","","32","","5","","48.3","","101.70","","","","-13","","NA"
"2016-02-07 18:00","2016","02","07","18:00","-11.1","","-20.9","","45","","35","","12","","32.2","","101.68","","","","-17","","NA"
"2016-02-07 19:00","2016","02","07","19:00","-11.3","","-20.5","","47","","4","","7","","32.2","","101.77","","","","-16","","Mostly Cloudy"
"2016-02-07 20:00","2016","02","07","20:00","-11.0","","-18.8","","53","","3","","14","","32.2","","101.66","","","","-18","","NA"
"2016-02-07 21:00","2016","02","07","21:00","-10.1","","-19.7","","46","","6","","15","","32.2","","101.55","","","","-17","","NA"
"2016-02-07 22:00","2016","02","07","22:00","-9.9","","-18.5","","50","","7","","12","","32.2","","101.53","","","","-16","","Cloudy"
"2016-02-07 23:00","2016","02","07","23:00","-9.1","","-15.9","","58","","8","","10","","32.2","","101.52","","","","-14","","NA"
"2016-02-08 00:00","2016","02","08","00:00","-9.1","","-17.5","","51","","9","","21","","32.2","","101.60","","","","-17","","NA"
"2016-02-08 01:00","2016","02","08","01:00","-9.3","","-14.9","","64","","7","","28","","32.2","","101.57","","","","-18","","Cloudy"
"2016-02-08 02:00","2016","02","08","02:00","-10.4","","-15.4","","67","","7","","27","","32.2","","101.58","","","","-20","","NA"
"2016-02-08 03:00","2016","02","08","03:00","-11.2","","-15.3","","72","","6","","30","","32.2","","101.45","","","","-21","","NA"
"2016-02-08 04:00","2016","02","08","04:00","-11.5","","-15.4","","73","","7","","29","","32.2","","101.42","","","","-21","","Mainly Clear"
"2016-02-08 05:00","2016","02","08","05:00","-11.6","","-15.4","","74","","6","","35","","32.2","","101.37","","","","-22","","NA"
"2016-02-08 06:00","2016","02","08","06:00","-11.9","","-15.8","","73","","7","","27","","24.1","","101.35","","","","-22","","Snow"
"2016-02-08 07:00","2016","02","08","07:00","-12.1","","-15.7","","75","","7","","22","","16.1","","101.35","","","","-21","","Snow"
"2016-02-08 08:00","2016","02","08","08:00","-11.5","","-15.3","","74","","6","","32","","32.2","","101.27","","","","-22","","Snow"
"2016-02-08 09:00","2016","02","08","09:00","-10.5","","-14.8","","71","","7","","36","","16.1","","101.19","","","","-21","","Snow,Blowing Snow"
"2016-02-08 10:00","2016","02","08","10:00","-9.6","","-14.5","","68","","6","","30","","32.2","","101.13","","","","-19","","Blowing Snow"
"2016-02-08 11:00","2016","02","08","11:00","-9.4","","-14.5","","67","","6","","44","","32.2","","101.02","","","","-20","","Blowing Snow"
"2016-02-08 12:00","2016","02","08","12:00","-9.0","","-14.3","","66","","7","","41","","24.1","","100.94","","","","-20","","Snow,Blowing Snow"
"2016-02-08 13:00","2016","02","08","13:00","-8.4","","-13.9","","65","","6","","43","","24.1","","100.87","","","","-19","","Snow,Blowing Snow"
"2016-02-08 14:00","2016","02","08","14:00","-7.5","","-13.4","","63","","6","","32","","24.1","","100.80","","","","-17","","NA"
"2016-02-08 15:00","2016","02","08","15:00","-7.4","","-14.5","","57","","6","","27","","32.2","","100.71","","","","-16","","Blowing Snow"
"2016-02-08 16:00","2016","02","08","16:00","-7.2","","-14.8","","55","","6","","37","","32.2","","100.66","","","","-17","","Blowing Snow"
"2016-02-08 17:00","2016","02","08","17:00","-7.1","","-14.3","","57","","6","","30","","24.1","","100.64","","","","-16","","NA"
"2016-02-08 18:00","2016","02","08","18:00","-7.3","","-14.0","","59","","6","","28","","24.1","","100.66","","","","-16","","NA"
"2016-02-08 19:00","2016","02","08","19:00","-7.6","","-14.3","","59","","5","","30","","24.1","","100.62","","","","-16","","Cloudy"
"2016-02-08 20:00","2016","02","08","20:00","-7.4","","-13.7","","61","","6","","27","","24.1","","100.59","","","","-16","","NA"
"2016-02-08 21:00","2016","02","08","21:00","-7.4","","-13.5","","62","","6","","21","","24.1","","100.55","","","","-15","","NA"
"2016-02-08 22:00","2016","02","08","22:00","-7.5","","-12.8","","66","","6","","21","","24.1","","100.51","","","","-15","","Cloudy"
"2016-02-08 23:00","2016","02","08","23:00","-7.4","","-12.0","","70","","7","","20","","24.1","","100.46","","","","-15","","Snow Showers"
"2016-02-09 00:00","2016","02","09","00:00","-7.5","","-11.4","","74","","5","","25","","9.7","","100.40","","","","-16","","Snow Showers"
"2016-02-09 01:00","2016","02","09","01:00","-7.4","","-11.6","","72","","6","","18","","9.7","","100.35","","","","-14","","Snow Showers"
"2016-02-09 02:00","2016","02","09","02:00","-7.4","","-12.0","","70","","6","","20","","9.7","","100.34","","","","-15","","Snow Showers"
"2016-02-09 03:00","2016","02","09","03:00","-7.6","","-12.4","","69","","5","","21","","9.7","","100.21","","","","-15","","Snow Showers"
"2016-02-09 04:00","2016","02","09","04:00","-7.7","","-13.0","","66","","5","","22","","16.1","","100.10","","","","-15","","Snow Showers"
"2016-02-09 05:00","2016","02","09","05:00","-7.6","","-12.9","","66","","6","","17","","16.1","","100.06","","","","-14","","Snow Showers"
"2016-02-09 06:00","2016","02","09","06:00","-7.8","","-12.2","","71","","8","","19","","9.7","","100.04","","","","-15","","Snow Showers"
"2016-02-09 07:00","2016","02","09","07:00","-7.8","","-14.1","","61","","8","","25","","9.7","","100.05","","","","-16","","Snow Showers"
"2016-02-09 08:00","2016","02","09","08:00","-8.5","","-12.3","","74","","9","","18","","2.4","","100.04","","","","-16","","Snow,Blowing Snow"
"2016-02-09 09:00","2016","02","09","09:00","-8.8","","-11.8","","79","","9","","20","","2.4","","100.01","","","","-16","","Snow,Blowing Snow"
"2016-02-09 10:00","2016","02","09","10:00","-8.2","","-11.1","","80","","7","","18","","2.8","","99.97","","","","-15","","Snow"
